EC           	PROG        	TP    	FP    	FN    	SENS        	PREC        	F1SCORE     	N     	ZSCORE         
3.5.4.5      	KOALA        	7      	2      	0      	1.0          	0.77777778   	0.875        	6      	0.16946622      
3.5.4.5      	KAAS         	7      	0      	0      	1.0          	1.0          	1.0          	6      	1.0387489       
3.5.4.5      	INTERPRO     	3      	1      	4      	0.42857143   	0.75         	0.54545455   	6      	-2.122279       
3.5.4.5      	Blast2Go     	7      	2      	0      	1.0          	0.77777778   	0.875        	6      	0.16946622      
1.2.1.9      	E2P2         	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
1.2.1.9      	PRIAM        	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
1.2.1.9      	KOALA        	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
1.2.1.9      	KAAS         	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
1.2.1.9      	Blast2Go     	6      	2      	0      	1.0          	0.75         	0.85714286   	5      	-2.0            
1.2.1.8      	E2P2         	10     	0      	0      	1.0          	1.0          	1.0          	5      	0.96969973      
1.2.1.8      	PRIAM        	9      	1      	1      	0.9          	0.9          	0.9          	5      	0.33067167      
1.2.1.8      	KOALA        	10     	4      	0      	1.0          	0.71428571   	0.83333333   	5      	-0.09534706     
1.2.1.8      	KAAS         	5      	3      	5      	0.5          	0.625        	0.55555556   	5      	-1.87042498     
1.2.1.8      	Blast2Go     	10     	1      	0      	1.0          	0.90909091   	0.95238095   	5      	0.66540064      
1.2.1.3      	E2P2         	12     	0      	1      	0.92307692   	1.0          	0.96         	5      	1.1806496       
1.2.1.3      	PRIAM        	4      	0      	9      	0.30769231   	1.0          	0.47058824   	5      	-1.66577852     
1.2.1.3      	KOALA        	10     	0      	3      	0.76923077   	1.0          	0.86956522   	5      	0.6546792       
1.2.1.3      	KAAS         	9      	0      	4      	0.69230769   	1.0          	0.81818182   	5      	0.35583236      
1.2.1.3      	Blast2Go     	12     	11     	1      	0.92307692   	0.52173913   	0.66666667   	5      	-0.52538264     
4.2.1.19     	E2P2         	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
4.2.1.19     	PRIAM        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
4.2.1.19     	KOALA        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
4.2.1.19     	KAAS         	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
4.2.1.19     	INTERPRO     	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
4.2.1.19     	Blast2Go     	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
1.4.3.5      	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
1.4.3.5      	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
1.4.3.5      	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
1.4.3.5      	KAAS         	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	-1.41421356     
1.4.3.5      	INTERPRO     	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	-1.41421356     
1.4.3.5      	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
2.3.1.95     	Blast2Go     	8      	1      	1      	0.88888889   	0.88888889   	0.88888889   	3      	-1.41421356     
2.3.1.95     	E2P2         	9      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
2.3.1.95     	PRIAM        	9      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
4.2.1.11     	E2P2         	14     	0      	0      	1.0          	1.0          	1.0          	6      	1.17085385      
4.2.1.11     	PRIAM        	12     	0      	2      	0.85714286   	1.0          	0.92307692   	6      	-0.18884741     
4.2.1.11     	KOALA        	12     	0      	2      	0.85714286   	1.0          	0.92307692   	6      	-0.18884741     
4.2.1.11     	KAAS         	12     	0      	2      	0.85714286   	1.0          	0.92307692   	6      	-0.18884741     
4.2.1.11     	INTERPRO     	10     	0      	4      	0.71428571   	1.0          	0.83333333   	6      	-1.77516548     
4.2.1.11     	Blast2Go     	12     	0      	0      	1.0          	1.0          	1.0          	6      	1.17085385      
2.3.1.97     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
2.3.1.97     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
2.3.1.97     	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
2.3.1.97     	KAAS         	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	-1.41421356     
2.3.1.97     	INTERPRO     	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	-1.41421356     
2.3.1.97     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
2.3.1.91     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.91     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.91     	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.93     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.93     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.93     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
4.2.1.17     	E2P2         	1      	16     	6      	0.14285714   	0.05882353   	0.08333333   	5      	-1.92328625     
4.2.1.17     	PRIAM        	5      	0      	2      	0.71428571   	1.0          	0.83333333   	5      	0.43321546      
4.2.1.17     	KOALA        	5      	0      	2      	0.71428571   	1.0          	0.83333333   	5      	0.43321546      
4.2.1.17     	KAAS         	4      	0      	3      	0.57142857   	1.0          	0.72727273   	5      	0.09997281      
4.2.1.17     	Blast2Go     	7      	0      	0      	1.0          	1.0          	1.0          	5      	0.95688252      
3.6.1.53     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.6.1.53     	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.6.1.53     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.6.1.53     	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
4.2.3.28     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
4.2.3.28     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
4.2.3.28     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
3.6.1.55     	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	3      	1.41421356      
3.6.1.55     	KOALA        	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-0.70710678     
3.6.1.55     	PRIAM        	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-0.70710678     
1.14.14.18   	Blast2Go     	4      	4      	0      	1.0          	0.5          	0.66666667   	4      	-0.12038584     
1.14.14.18   	E2P2         	4      	2      	0      	1.0          	0.66666667   	0.8          	4      	0.60192926      
1.14.14.18   	PRIAM        	4      	1      	0      	1.0          	0.8          	0.88888889   	4      	1.08347268      
1.14.14.18   	INTERPRO     	1      	0      	3      	0.25         	1.0          	0.4          	4      	-1.56501609     
4.2.3.23     	Blast2Go     	7      	2      	0      	1.0          	0.77777778   	0.875        	3      	0.43315758      
4.2.3.23     	E2P2         	6      	4      	1      	0.85714286   	0.6          	0.70588235   	3      	-1.38246081     
4.2.3.23     	PRIAM        	6      	0      	1      	0.85714286   	1.0          	0.92307692   	3      	0.94930323      
1.14.14.17   	E2P2         	9      	0      	0      	1.0          	1.0          	1.0          	6      	0.52722817      
1.14.14.17   	PRIAM        	9      	0      	0      	1.0          	1.0          	1.0          	6      	0.52722817      
1.14.14.17   	KOALA        	9      	0      	0      	1.0          	1.0          	1.0          	6      	0.52722817      
1.14.14.17   	KAAS         	7      	0      	2      	0.77777778   	1.0          	0.875        	6      	0.09974587      
1.14.14.17   	INTERPRO     	1      	0      	8      	0.11111111   	1.0          	0.2          	6      	-2.20865855     
1.14.14.17   	Blast2Go     	9      	0      	0      	1.0          	1.0          	1.0          	6      	0.52722817      
4.2.3.21     	Blast2Go     	4      	1      	0      	1.0          	0.8          	0.88888889   	3      	0.70710678      
4.2.3.21     	E2P2         	4      	1      	0      	1.0          	0.8          	0.88888889   	3      	0.70710678      
4.2.3.21     	PRIAM        	2      	2      	2      	0.5          	0.5          	0.5          	3      	-1.41421356     
4.2.3.20     	Blast2Go     	3      	6      	0      	1.0          	0.33333333   	0.5          	3      	-1.29777137     
4.2.3.20     	E2P2         	2      	0      	1      	0.66666667   	1.0          	0.8          	3      	0.16222142      
4.2.3.20     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	3      	1.13554995      
4.2.3.27     	PRIAM        	4      	0      	0      	1.0          	1.0          	1.0          	4      	0.97883891      
4.2.3.27     	Blast2Go     	4      	1      	0      	1.0          	0.8          	0.88888889   	4      	0.34732994      
4.2.3.27     	E2P2         	4      	1      	0      	1.0          	0.8          	0.88888889   	4      	0.34732994      
4.2.3.27     	KOALA        	4      	7      	0      	1.0          	0.36363636   	0.53333333   	4      	-1.67349879     
4.2.3.26     	Blast2Go     	5      	2      	0      	1.0          	0.71428571   	0.83333333   	3      	-1.41421356     
4.2.3.26     	E2P2         	5      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
4.2.3.26     	PRIAM        	5      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
4.2.3.25     	KAAS         	1      	0      	4      	0.2          	1.0          	0.33333333   	3      	-1.38873015     
4.2.3.25     	Blast2Go     	5      	5      	0      	1.0          	0.5          	0.66666667   	3      	0.46291006      
4.2.3.25     	PRIAM        	3      	0      	2      	0.6          	1.0          	0.75         	3      	0.92582009      
2.1.1.103    	E2P2         	3      	4      	0      	1.0          	0.42857143   	0.6          	6      	-0.8626434      
2.1.1.103    	PRIAM        	3      	1      	0      	1.0          	0.75         	0.85714286   	6      	0.94055957      
2.1.1.103    	KOALA        	3      	1      	0      	1.0          	0.75         	0.85714286   	6      	0.94055957      
2.1.1.103    	KAAS         	2      	1      	1      	0.66666667   	0.66666667   	0.66666667   	6      	-0.39514632     
